,sample,id,pointing,MPT_number,z_manual,file_name,Notes
671,CAPERS_COSMOS_V0.2.1,s000032397,P4,32397,-1.0,CAPERS_COSMOS_P4_s000032397_x1d_optext.fits,None
672,CAPERS_COSMOS_V0.2.1,s000032398,P4,32398,2.492554,CAPERS_COSMOS_P4_s000032398_x1d_optext.fits,None
673,CAPERS_COSMOS_V0.2.1,s000032433,P4,32433,-1.0,CAPERS_COSMOS_P4_s000032433_x1d_optext.fits,None
674,CAPERS_COSMOS_V0.2.1,s000032438,P4,32438,4.702112,CAPERS_COSMOS_P4_s000032438_x1d_optext.fits,None
675,CAPERS_COSMOS_V0.2.1,s000032448,P4,32448,-1.0,CAPERS_COSMOS_P4_s000032448_x1d_optext.fits,None
676,CAPERS_COSMOS_V0.2.1,s000032453,P4,32453,-1.0,CAPERS_COSMOS_P4_s000032453_x1d_optext.fits,None
677,CAPERS_COSMOS_V0.2.1,s000032460,P3,32460,5.606407,CAPERS_COSMOS_P3_s000032460_x1d_optext.fits,None
678,CAPERS_COSMOS_V0.2.1,s000032522,P4,32522,2.937667,CAPERS_COSMOS_P4_s000032522_x1d_optext.fits,None
679,CAPERS_COSMOS_V0.2.1,s000032553,P4,32553,2.53,CAPERS_COSMOS_P4_s000032553_x1d_optext.fits,None
680,CAPERS_COSMOS_V0.2.1,s000032567,P3,32567,-1.0,CAPERS_COSMOS_P3_s000032567_x1d_optext.fits,None
681,CAPERS_COSMOS_V0.2.1,s000032575,P4,32575,5.843522,CAPERS_COSMOS_P4_s000032575_x1d_optext.fits,None
682,CAPERS_COSMOS_V0.2.1,s000032596,P4,32596,1.6,CAPERS_COSMOS_P4_s000032596_x1d_optext.fits,None
683,CAPERS_COSMOS_V0.2.1,s000032602,P4,32602,3.965197,CAPERS_COSMOS_P4_s000032602_x1d_optext.fits,None
684,CAPERS_COSMOS_V0.2.1,s000032624,P4,32624,1.72,CAPERS_COSMOS_P4_s000032624_x1d_optext.fits,None
685,CAPERS_COSMOS_V0.2.1,s000032658,P4,32658,4.448364,CAPERS_COSMOS_P4_s000032658_x1d_optext.fits,None
686,CAPERS_COSMOS_V0.2.1,s000032659,P4,32659,4.45,CAPERS_COSMOS_P4_s000032659_x1d_optext.fits,None
687,CAPERS_COSMOS_V0.2.1,s000032668,P4,32668,-1.0,CAPERS_COSMOS_P4_s000032668_x1d_optext.fits,None
688,CAPERS_COSMOS_V0.2.1,s000032689,P4,32689,0.465369,CAPERS_COSMOS_P4_s000032689_x1d_optext.fits,None
689,CAPERS_COSMOS_V0.2.1,s000032733,P4,32733,-1.0,CAPERS_COSMOS_P4_s000032733_x1d_optext.fits,None
690,CAPERS_COSMOS_V0.2.1,s000032753,P4,32753,1.606072,CAPERS_COSMOS_P4_s000032753_x1d_optext.fits,None
691,CAPERS_COSMOS_V0.2.1,s000032778,P4,32778,-1.0,CAPERS_COSMOS_P4_s000032778_x1d_optext.fits,None
692,CAPERS_COSMOS_V0.2.1,s000032872,P3,32872,-1.0,CAPERS_COSMOS_P3_s000032872_x1d_optext.fits,None
693,CAPERS_COSMOS_V0.2.1,s000032886,P4,32886,1.992184,CAPERS_COSMOS_P4_s000032886_x1d_optext.fits,None
694,CAPERS_COSMOS_V0.2.1,s000032888,P4,32888,1.6,CAPERS_COSMOS_P4_s000032888_x1d_optext.fits,None
695,CAPERS_COSMOS_V0.2.1,s000032933,P4,32933,3.972871,CAPERS_COSMOS_P4_s000032933_x1d_optext.fits,None
696,CAPERS_COSMOS_V0.2.1,s000033032,P4,33032,0.85171,CAPERS_COSMOS_P4_s000033032_x1d_optext.fits,None
697,CAPERS_COSMOS_V0.2.1,s000033066,P3,33066,0.53,CAPERS_COSMOS_P3_s000033066_x1d_optext.fits,None
698,CAPERS_COSMOS_V0.2.1,s000033069,P4,33069,6.688277,CAPERS_COSMOS_P4_s000033069_x1d_optext.fits,None
699,CAPERS_COSMOS_V0.2.1,s000033076,P4,33076,4.44,CAPERS_COSMOS_P4_s000033076_x1d_optext.fits,None
700,CAPERS_COSMOS_V0.2.1,s000033120,P3,33120,3.773942,CAPERS_COSMOS_P3_s000033120_x1d_optext.fits,None
701,CAPERS_COSMOS_V0.2.1,s000033121,P3,33121,3.76,CAPERS_COSMOS_P3_s000033121_x1d_optext.fits,None
702,CAPERS_COSMOS_V0.2.1,s000033194,P3,33194,1.855887,CAPERS_COSMOS_P3_s000033194_x1d_optext.fits,None
703,CAPERS_COSMOS_V0.2.1,s000033201,P3,33201,-1.0,CAPERS_COSMOS_P3_s000033201_x1d_optext.fits,None
704,CAPERS_COSMOS_V0.2.1,s000033202,P4,33202,-1.0,CAPERS_COSMOS_P4_s000033202_x1d_optext.fits,None
705,CAPERS_COSMOS_V0.2.1,s000033324,P4,33324,0.910431,CAPERS_COSMOS_P4_s000033324_x1d_optext.fits,None
706,CAPERS_COSMOS_V0.2.1,s000033347,P4,33347,1.952714,CAPERS_COSMOS_P4_s000033347_x1d_optext.fits,None
707,CAPERS_COSMOS_V0.2.1,s000033352,P3,33352,-1.0,CAPERS_COSMOS_P3_s000033352_x1d_optext.fits,None
708,CAPERS_COSMOS_V0.2.1,s000033357,P4,33357,4.15,CAPERS_COSMOS_P4_s000033357_x1d_optext.fits,None
709,CAPERS_COSMOS_V0.2.1,s000033358,P4,33358,4.14,CAPERS_COSMOS_P4_s000033358_x1d_optext.fits,None
710,CAPERS_COSMOS_V0.2.1,s000033359,P4,33359,4.143719,CAPERS_COSMOS_P4_s000033359_x1d_optext.fits,None
711,CAPERS_COSMOS_V0.2.1,s000033367,P3,33367,2.625386,CAPERS_COSMOS_P3_s000033367_x1d_optext.fits,None
712,CAPERS_COSMOS_V0.2.1,s000033445,P4,33445,3.08,CAPERS_COSMOS_P4_s000033445_x1d_optext.fits,None
713,CAPERS_COSMOS_V0.2.1,s000033510,P3,33510,-1.0,CAPERS_COSMOS_P3_s000033510_x1d.fits,None
714,CAPERS_COSMOS_V0.2.1,s000033525,P3,33525,-1.0,CAPERS_COSMOS_P3_s000033525_x1d.fits,None
715,CAPERS_COSMOS_V0.2.1,s000033528,P4,33528,0.589359,CAPERS_COSMOS_P4_s000033528_x1d_optext.fits,None
716,CAPERS_COSMOS_V0.2.1,s000033595,P4,33595,-1.0,CAPERS_COSMOS_P4_s000033595_x1d_optext.fits,None
717,CAPERS_COSMOS_V0.2.1,s000033644,P3,33644,-1.0,CAPERS_COSMOS_P3_s000033644_x1d_optext.fits,None
718,CAPERS_COSMOS_V0.2.1,s000033647,P4,33647,-1.0,CAPERS_COSMOS_P4_s000033647_x1d_optext.fits,None
719,CAPERS_COSMOS_V0.2.1,s000033657,P3,33657,0.220062,CAPERS_COSMOS_P3_s000033657_x1d_optext.fits,No lines but intense continuum
720,CAPERS_COSMOS_V0.2.1,s000033683,P4,33683,2.105099,CAPERS_COSMOS_P4_s000033683_x1d_optext.fits,None
721,CAPERS_COSMOS_V0.2.1,s000033770,P4,33770,-1.0,CAPERS_COSMOS_P4_s000033770_x1d_optext.fits,None
722,CAPERS_COSMOS_V0.2.1,s000033804,P2,33804,2.118439,CAPERS_COSMOS_P2_s000033804_x1d_optext.fits,None
723,CAPERS_COSMOS_V0.2.1,s000033826,P4,33826,-1.0,CAPERS_COSMOS_P4_s000033826_x1d_optext.fits,None
724,CAPERS_COSMOS_V0.2.1,s000033855,P3,33855,2.265325,CAPERS_COSMOS_P3_s000033855_x1d_optext.fits,None
725,CAPERS_COSMOS_V0.2.1,s000033867,P3,33867,3.261072,CAPERS_COSMOS_P3_s000033867_x1d_optext.fits,None
726,CAPERS_COSMOS_V0.2.1,s000033902,P4,33902,0.35,CAPERS_COSMOS_P4_s000033902_x1d_optext.fits,None
727,CAPERS_COSMOS_V0.2.1,s000033937,P3,33937,3.458689,CAPERS_COSMOS_P3_s000033937_x1d_optext.fits,None
728,CAPERS_COSMOS_V0.2.1,s000033944,P4,33944,-1.0,CAPERS_COSMOS_P4_s000033944_x1d_optext.fits,None
729,CAPERS_COSMOS_V0.2.1,s000033979,P4,33979,4.6,CAPERS_COSMOS_P4_s000033979_x1d_optext.fits,None
730,CAPERS_COSMOS_V0.2.1,s000034050,P4,34050,5.36,CAPERS_COSMOS_P4_s000034050_x1d_optext.fits,None
731,CAPERS_COSMOS_V0.2.1,s000034068,P2,34068,4.92,CAPERS_COSMOS_P2_s000034068_x1d_optext.fits,None
732,CAPERS_COSMOS_V0.2.1,s000034075,P4,34075,6.3,CAPERS_COSMOS_P4_s000034075_x1d_optext.fits,None
733,CAPERS_COSMOS_V0.2.1,s000034081,P4,34081,7.177913,CAPERS_COSMOS_P4_s000034081_x1d.fits,None
734,CAPERS_COSMOS_V0.2.1,s000034111,P4,34111,1.26,CAPERS_COSMOS_P4_s000034111_x1d_optext.fits,None
735,CAPERS_COSMOS_V0.2.1,s000034167,P3,34167,0.759578,CAPERS_COSMOS_P3_s000034167_x1d_optext.fits,None
736,CAPERS_COSMOS_V0.2.1,s000034190,P4,34190,-1.0,CAPERS_COSMOS_P4_s000034190_x1d_optext.fits,None
737,CAPERS_COSMOS_V0.2.1,s000034235,P4,34235,-1.0,CAPERS_COSMOS_P4_s000034235_x1d_optext.fits,None
738,CAPERS_COSMOS_V0.2.1,s000034238,P3,34238,3.475545,CAPERS_COSMOS_P3_s000034238_x1d_optext.fits,None
739,CAPERS_COSMOS_V0.2.1,s000034313,P4,34313,2.099678,CAPERS_COSMOS_P4_s000034313_x1d_optext.fits,None
740,CAPERS_COSMOS_V0.2.1,s000034344,P3,34344,1.247379,CAPERS_COSMOS_P3_s000034344_x1d_optext.fits,None
741,CAPERS_COSMOS_V0.2.1,s000034398,P3,34398,3.16,CAPERS_COSMOS_P3_s000034398_x1d_optext.fits,None
742,CAPERS_COSMOS_V0.2.1,s000034441,P2,34441,4.89,CAPERS_COSMOS_P2_s000034441_x1d_optext.fits,None
743,CAPERS_COSMOS_V0.2.1,s000034443,P4,34443,2.75766,CAPERS_COSMOS_P4_s000034443_x1d_optext.fits,None
744,CAPERS_COSMOS_V0.2.1,s000034444,P4,34444,1.660221,CAPERS_COSMOS_P4_s000034444_x1d_optext.fits,None
745,CAPERS_COSMOS_V0.2.1,s000034453,P4,34453,4.59,CAPERS_COSMOS_P4_s000034453_x1d_optext.fits,None
746,CAPERS_COSMOS_V0.2.1,s000034477,P4,34477,-1.0,CAPERS_COSMOS_P4_s000034477_x1d_optext.fits,None
747,CAPERS_COSMOS_V0.2.1,s000034496,P2,34496,-1.0,CAPERS_COSMOS_P2_s000034496_x1d_optext.fits,None
748,CAPERS_COSMOS_V0.2.1,s000034529,P4,34529,1.637709,CAPERS_COSMOS_P4_s000034529_x1d.fits,None
749,CAPERS_COSMOS_V0.2.1,s000034624,P4,34624,-1.0,CAPERS_COSMOS_P4_s000034624_x1d.fits,None
750,CAPERS_COSMOS_V0.2.1,s000034644,P2,34644,1.44,CAPERS_COSMOS_P2_s000034644_x1d_optext.fits,None
751,CAPERS_COSMOS_V0.2.1,s000034655,P3,34655,-1.0,CAPERS_COSMOS_P3_s000034655_x1d_optext.fits,None
752,CAPERS_COSMOS_V0.2.1,s000034656,P3,34656,2.52,CAPERS_COSMOS_P3_s000034656_x1d_optext.fits,None
753,CAPERS_COSMOS_V0.2.1,s000034680,P4,34680,5.11,CAPERS_COSMOS_P4_s000034680_x1d_optext.fits,None
754,CAPERS_COSMOS_V0.2.1,s000034683,P4,34683,-1.0,CAPERS_COSMOS_P4_s000034683_x1d_optext.fits,None
755,CAPERS_COSMOS_V0.2.1,s000034696,P2,34696,-1.0,CAPERS_COSMOS_P2_s000034696_x1d_optext.fits,None
756,CAPERS_COSMOS_V0.2.1,s000034709,P4,34709,3.041432,CAPERS_COSMOS_P4_s000034709_x1d_optext.fits,None
757,CAPERS_COSMOS_V0.2.1,s000034712,P4,34712,2.765796,CAPERS_COSMOS_P4_s000034712_x1d_optext.fits,None
758,CAPERS_COSMOS_V0.2.1,s000034815,P4,34815,1.258325,CAPERS_COSMOS_P4_s000034815_x1d_optext.fits,None
759,CAPERS_COSMOS_V0.2.1,s000034815,MultiPointing,34815,1.258325,CAPERS_COSMOS_s000034815_x1d_optext.fits,None
760,CAPERS_COSMOS_V0.2.1,s000034815,P2,34815,1.258325,CAPERS_COSMOS_P2_s000034815_x1d_optext.fits,None
761,CAPERS_COSMOS_V0.2.1,s000034842,P4,34842,-1.0,CAPERS_COSMOS_P4_s000034842_x1d_optext.fits,None
762,CAPERS_COSMOS_V0.2.1,s000035021,P4,35021,-1.0,CAPERS_COSMOS_P4_s000035021_x1d.fits,None
763,CAPERS_COSMOS_V0.2.1,s000035045,P4,35045,-1.0,CAPERS_COSMOS_P4_s000035045_x1d_optext.fits,None
764,CAPERS_COSMOS_V0.2.1,s000035060,P2,35060,1.54,CAPERS_COSMOS_P2_s000035060_x1d_optext.fits,None
765,CAPERS_COSMOS_V0.2.1,s000035083,P3,35083,3.164616,CAPERS_COSMOS_P3_s000035083_x1d_optext.fits,None
766,CAPERS_COSMOS_V0.2.1,s000035121,P4,35121,1.595285,CAPERS_COSMOS_P4_s000035121_x1d.fits,None
767,CAPERS_COSMOS_V0.2.1,s000035154,P4,35154,1.61,CAPERS_COSMOS_P4_s000035154_x1d_optext.fits,None
768,CAPERS_COSMOS_V0.2.1,s000035166,P3,35166,3.774739,CAPERS_COSMOS_P3_s000035166_x1d_optext.fits,None
769,CAPERS_COSMOS_V0.2.1,s000035171,P2,35171,1.88011,CAPERS_COSMOS_P2_s000035171_x1d_optext.fits,None
770,CAPERS_COSMOS_V0.2.1,s000035209,P3,35209,4.56,CAPERS_COSMOS_P3_s000035209_x1d_optext.fits,None
771,CAPERS_COSMOS_V0.2.1,s000035212,P2,35212,-1.0,CAPERS_COSMOS_P2_s000035212_x1d_optext.fits,No lines but intense continuum
772,CAPERS_COSMOS_V0.2.1,s000035222,P3,35222,1.77,CAPERS_COSMOS_P3_s000035222_x1d_optext.fits,None
773,CAPERS_COSMOS_V0.2.1,s000035233,P3,35233,2.56578,CAPERS_COSMOS_P3_s000035233_x1d_optext.fits,None
774,CAPERS_COSMOS_V0.2.1,s000035234,P2,35234,-1.0,CAPERS_COSMOS_P2_s000035234_x1d_optext.fits,No lines but intense continuum
775,CAPERS_COSMOS_V0.2.1,s000035285,P4,35285,2.921996,CAPERS_COSMOS_P4_s000035285_x1d_optext.fits,None
776,CAPERS_COSMOS_V0.2.1,s000035296,P3,35296,0.541907,CAPERS_COSMOS_P3_s000035296_x1d_optext.fits,None
777,CAPERS_COSMOS_V0.2.1,s000035336,P4,35336,0.875334,CAPERS_COSMOS_P4_s000035336_x1d_optext.fits,None
778,CAPERS_COSMOS_V0.2.1,s000035351,P4,35351,4.583823,CAPERS_COSMOS_P4_s000035351_x1d_optext.fits,None
779,CAPERS_COSMOS_V0.2.1,s000035385,P4,35385,-1.0,CAPERS_COSMOS_P4_s000035385_x1d_optext.fits,None
780,CAPERS_COSMOS_V0.2.1,s000035393,P4,35393,4.724048,CAPERS_COSMOS_P4_s000035393_x1d_optext.fits,None
781,CAPERS_COSMOS_V0.2.1,s000035411,P4,35411,-1.0,CAPERS_COSMOS_P4_s000035411_x1d_optext.fits,None
782,CAPERS_COSMOS_V0.2.1,s000035428,P2,35428,2.1,CAPERS_COSMOS_P2_s000035428_x1d_optext.fits,None
783,CAPERS_COSMOS_V0.2.1,s000035430,P4,35430,-1.0,CAPERS_COSMOS_P4_s000035430_x1d_optext.fits,None
784,CAPERS_COSMOS_V0.2.1,s000035445,P3,35445,1.466047,CAPERS_COSMOS_P3_s000035445_x1d.fits,None
785,CAPERS_COSMOS_V0.2.1,s000035461,P4,35461,3.272118,CAPERS_COSMOS_P4_s000035461_x1d_optext.fits,None
786,CAPERS_COSMOS_V0.2.1,s000035468,P4,35468,-1.0,CAPERS_COSMOS_P4_s000035468_x1d_optext.fits,None
787,CAPERS_COSMOS_V0.2.1,s000035504,P4,35504,2.996454,CAPERS_COSMOS_P4_s000035504_x1d_optext.fits,None
788,CAPERS_COSMOS_V0.2.1,s000035517,P4,35517,0.756443,CAPERS_COSMOS_P4_s000035517_x1d_optext.fits,None
789,CAPERS_COSMOS_V0.2.1,s000035533,P3,35533,2.445306,CAPERS_COSMOS_P3_s000035533_x1d_optext.fits,None
790,CAPERS_COSMOS_V0.2.1,s000035566,P2,35566,-1.0,CAPERS_COSMOS_P2_s000035566_x1d_optext.fits,No lines but intense continuum
791,CAPERS_COSMOS_V0.2.1,s000035599,P4,35599,0.805433,CAPERS_COSMOS_P4_s000035599_x1d_optext.fits,None
792,CAPERS_COSMOS_V0.2.1,s000035614,P2,35614,5.92,CAPERS_COSMOS_P2_s000035614_x1d_optext.fits,None
793,CAPERS_COSMOS_V0.2.1,s000035632,P4,35632,1.923928,CAPERS_COSMOS_P4_s000035632_x1d_optext.fits,None
794,CAPERS_COSMOS_V0.2.1,s000035640,P3,35640,-1.0,CAPERS_COSMOS_P3_s000035640_x1d.fits,Big artifact
795,CAPERS_COSMOS_V0.2.1,s000035645,P4,35645,3.266571,CAPERS_COSMOS_P4_s000035645_x1d_optext.fits,None
796,CAPERS_COSMOS_V0.2.1,s000035653,P4,35653,2.985663,CAPERS_COSMOS_P4_s000035653_x1d_optext.fits,None
797,CAPERS_COSMOS_V0.2.1,s000035686,P2,35686,1.78,CAPERS_COSMOS_P2_s000035686_x1d_optext.fits,None
798,CAPERS_COSMOS_V0.2.1,s000035715,P4,35715,1.863788,CAPERS_COSMOS_P4_s000035715_x1d_optext.fits,None
799,CAPERS_COSMOS_V0.2.1,s000035739,P4,35739,1.65,CAPERS_COSMOS_P4_s000035739_x1d_optext.fits,None
800,CAPERS_COSMOS_V0.2.1,s000035762,P2,35762,4.600956,CAPERS_COSMOS_P2_s000035762_x1d_optext.fits,None
801,CAPERS_COSMOS_V0.2.1,s000035764,P4,35764,4.39,CAPERS_COSMOS_P4_s000035764_x1d.fits,None
802,CAPERS_COSMOS_V0.2.1,s000035805,P3,35805,6.53,CAPERS_COSMOS_P3_s000035805_x1d_optext.fits,Direct method candidate (z = 6.5)
803,CAPERS_COSMOS_V0.2.1,s000035830,P4,35830,5.11,CAPERS_COSMOS_P4_s000035830_x1d_optext.fits,None
804,CAPERS_COSMOS_V0.2.1,s000035834,P4,35834,-1.0,CAPERS_COSMOS_P4_s000035834_x1d_optext.fits,No lines but intense continuum
805,CAPERS_COSMOS_V0.2.1,s000035834,MultiPointing,35834,-1.0,CAPERS_COSMOS_s000035834_x1d_optext.fits,No lines but intense continuum
806,CAPERS_COSMOS_V0.2.1,s000035834,P2,35834,-1.0,CAPERS_COSMOS_P2_s000035834_x1d_optext.fits,No lines but intense continuum
807,CAPERS_COSMOS_V0.2.1,s000035844,P3,35844,2.2,CAPERS_COSMOS_P3_s000035844_x1d_optext.fits,None
808,CAPERS_COSMOS_V0.2.1,s000035850,P3,35850,2.152588,CAPERS_COSMOS_P3_s000035850_x1d_optext.fits,None
809,CAPERS_COSMOS_V0.2.1,s000035881,P3,35881,1.252446,CAPERS_COSMOS_P3_s000035881_x1d_optext.fits,None
810,CAPERS_COSMOS_V0.2.1,s000035896,P4,35896,4.524309,CAPERS_COSMOS_P4_s000035896_x1d_optext.fits,None
811,CAPERS_COSMOS_V0.2.1,s000035942,P3,35942,2.45,CAPERS_COSMOS_P3_s000035942_x1d_optext.fits,None
812,CAPERS_COSMOS_V0.2.1,s000035951,P4,35951,1.85,CAPERS_COSMOS_P4_s000035951_x1d_optext.fits,None
813,CAPERS_COSMOS_V0.2.1,s000036018,P4,36018,4.596121,CAPERS_COSMOS_P4_s000036018_x1d_optext.fits,None
814,CAPERS_COSMOS_V0.2.1,s000036051,P4,36051,0.884023,CAPERS_COSMOS_P4_s000036051_x1d_optext.fits,None
815,CAPERS_COSMOS_V0.2.1,s000036057,P4,36057,5.1,CAPERS_COSMOS_P4_s000036057_x1d_optext.fits,None
816,CAPERS_COSMOS_V0.2.1,s000036078,P3,36078,1.794804,CAPERS_COSMOS_P3_s000036078_x1d_optext.fits,None
817,CAPERS_COSMOS_V0.2.1,s000036104,P3,36104,1.869386,CAPERS_COSMOS_P3_s000036104_x1d_optext.fits,None
818,CAPERS_COSMOS_V0.2.1,s000036108,P2,36108,-1.0,CAPERS_COSMOS_P2_s000036108_x1d_optext.fits,None
819,CAPERS_COSMOS_V0.2.1,s000036135,P2,36135,0.729542,CAPERS_COSMOS_P2_s000036135_x1d_optext.fits,None
820,CAPERS_COSMOS_V0.2.1,s000036141,P3,36141,3.048914,CAPERS_COSMOS_P3_s000036141_x1d_optext.fits,Background object in absorption z=1.889
821,CAPERS_COSMOS_V0.2.1,s000036160,P4,36160,-1.0,CAPERS_COSMOS_P4_s000036160_x1d_optext.fits,None
822,CAPERS_COSMOS_V0.2.1,s000036186,P3,36186,-1.0,CAPERS_COSMOS_P3_s000036186_x1d_optext.fits,No lines but intense continuum
823,CAPERS_COSMOS_V0.2.1,s000036241,P3,36241,2.04,CAPERS_COSMOS_P3_s000036241_x1d_optext.fits,None
824,CAPERS_COSMOS_V0.2.1,s000036295,P4,36295,3.926109,CAPERS_COSMOS_P4_s000036295_x1d_optext.fits,None
825,CAPERS_COSMOS_V0.2.1,s000036331,P4,36331,2.809867,CAPERS_COSMOS_P4_s000036331_x1d_optext.fits,None
826,CAPERS_COSMOS_V0.2.1,s000036334,P3,36334,-1.0,CAPERS_COSMOS_P3_s000036334_x1d_optext.fits,None
827,CAPERS_COSMOS_V0.2.1,s000036343,P3,36343,4.670866,CAPERS_COSMOS_P3_s000036343_x1d_optext.fits,None
828,CAPERS_COSMOS_V0.2.1,s000036347,P3,36347,1.89586,CAPERS_COSMOS_P3_s000036347_x1d_optext.fits,None
829,CAPERS_COSMOS_V0.2.1,s000036373,P3,36373,4.601655,CAPERS_COSMOS_P3_s000036373_x1d_optext.fits,None
830,CAPERS_COSMOS_V0.2.1,s000036382,P4,36382,4.28,CAPERS_COSMOS_P4_s000036382_x1d_optext.fits,None
831,CAPERS_COSMOS_V0.2.1,s000036394,P4,36394,3.07,CAPERS_COSMOS_P4_s000036394_x1d_optext.fits,None
832,CAPERS_COSMOS_V0.2.1,s000036505,P2,36505,4.860303,CAPERS_COSMOS_P2_s000036505_x1d_optext.fits,None
833,CAPERS_COSMOS_V0.2.1,s000036510,P3,36510,3.268815,CAPERS_COSMOS_P3_s000036510_x1d_optext.fits,None
834,CAPERS_COSMOS_V0.2.1,s000036541,P2,36541,-1.0,CAPERS_COSMOS_P2_s000036541_x1d_optext.fits,None
835,CAPERS_COSMOS_V0.2.1,s000036570,P2,36570,4.588934,CAPERS_COSMOS_P2_s000036570_x1d.fits,None
836,CAPERS_COSMOS_V0.2.1,s000036571,P2,36571,4.583197,CAPERS_COSMOS_P2_s000036571_x1d_optext.fits,None
837,CAPERS_COSMOS_V0.2.1,s000036620,P3,36620,1.231512,CAPERS_COSMOS_P3_s000036620_x1d_optext.fits,None
838,CAPERS_COSMOS_V0.2.1,s000036655,P4,36655,2.175502,CAPERS_COSMOS_P4_s000036655_x1d_optext.fits,None
839,CAPERS_COSMOS_V0.2.1,s000036664,P4,36664,4.600742,CAPERS_COSMOS_P4_s000036664_x1d_optext.fits,None
840,CAPERS_COSMOS_V0.2.1,s000036667,P2,36667,2.71,CAPERS_COSMOS_P2_s000036667_x1d_optext.fits,None
841,CAPERS_COSMOS_V0.2.1,s000036685,P4,36685,1.904533,CAPERS_COSMOS_P4_s000036685_x1d_optext.fits,None
842,CAPERS_COSMOS_V0.2.1,s000036694,P2,36694,2.815699,CAPERS_COSMOS_P2_s000036694_x1d_optext.fits,None
843,CAPERS_COSMOS_V0.2.1,s000036700,P3,36700,1.86,CAPERS_COSMOS_P3_s000036700_x1d_optext.fits,None
844,CAPERS_COSMOS_V0.2.1,s000036702,P3,36702,-1.0,CAPERS_COSMOS_P3_s000036702_x1d_optext.fits,None
845,CAPERS_COSMOS_V0.2.1,s000036729,P4,36729,3.079387,CAPERS_COSMOS_P4_s000036729_x1d_optext.fits,None
846,CAPERS_COSMOS_V0.2.1,s000036760,P2,36760,1.33079,CAPERS_COSMOS_P2_s000036760_x1d_optext.fits,None
847,CAPERS_COSMOS_V0.2.1,s000036798,P4,36798,3.13,CAPERS_COSMOS_P4_s000036798_x1d_optext.fits,None
848,CAPERS_COSMOS_V0.2.1,s000036811,P2,36811,-1.0,CAPERS_COSMOS_P2_s000036811_x1d_optext.fits,None
849,CAPERS_COSMOS_V0.2.1,s000036827,P2,36827,2.154771,CAPERS_COSMOS_P2_s000036827_x1d_optext.fits,None
850,CAPERS_COSMOS_V0.2.1,s000036842,P3,36842,-1.0,CAPERS_COSMOS_P3_s000036842_x1d_optext.fits,None
851,CAPERS_COSMOS_V0.2.1,s000036847,P3,36847,-1.0,CAPERS_COSMOS_P3_s000036847_x1d_optext.fits,None
852,CAPERS_COSMOS_V0.2.1,s000036865,P3,36865,-1.0,CAPERS_COSMOS_P3_s000036865_x1d.fits,None
853,CAPERS_COSMOS_V0.2.1,s000036884,P4,36884,5.34,CAPERS_COSMOS_P4_s000036884_x1d_optext.fits,None
854,CAPERS_COSMOS_V0.2.1,s000036895,P3,36895,-1.0,CAPERS_COSMOS_P3_s000036895_x1d_optext.fits,None
855,CAPERS_COSMOS_V0.2.1,s000036928,P3,36928,1.205036,CAPERS_COSMOS_P3_s000036928_x1d_optext.fits,None
856,CAPERS_COSMOS_V0.2.1,s000036941,P3,36941,-1.0,CAPERS_COSMOS_P3_s000036941_x1d_optext.fits,No lines but intense continuum
857,CAPERS_COSMOS_V0.2.1,s000036943,P3,36943,-1.0,CAPERS_COSMOS_P3_s000036943_x1d_optext.fits,No lines but intense continuum
858,CAPERS_COSMOS_V0.2.1,s000036976,P2,36976,1.94,CAPERS_COSMOS_P2_s000036976_x1d_optext.fits,None
859,CAPERS_COSMOS_V0.2.1,s000036978,P4,36978,4.28,CAPERS_COSMOS_P4_s000036978_x1d_optext.fits,None
860,CAPERS_COSMOS_V0.2.1,s000037047,P4,37047,5.14,CAPERS_COSMOS_P4_s000037047_x1d_optext.fits,None
861,CAPERS_COSMOS_V0.2.1,s000037054,P3,37054,5.32,CAPERS_COSMOS_P3_s000037054_x1d_optext.fits,None
862,CAPERS_COSMOS_V0.2.1,s000037063,P4,37063,-1.0,CAPERS_COSMOS_P4_s000037063_x1d.fits,None
863,CAPERS_COSMOS_V0.2.1,s000037069,P4,37069,-1.0,CAPERS_COSMOS_P4_s000037069_x1d_optext.fits,None
864,CAPERS_COSMOS_V0.2.1,s000037093,P3,37093,3.845192,CAPERS_COSMOS_P3_s000037093_x1d_optext.fits,No lines but intense continuum
865,CAPERS_COSMOS_V0.2.1,s000037101,P2,37101,5.34,CAPERS_COSMOS_P2_s000037101_x1d_optext.fits,None
866,CAPERS_COSMOS_V0.2.1,s000037166,P2,37166,-1.0,CAPERS_COSMOS_P2_s000037166_x1d_optext.fits,None
867,CAPERS_COSMOS_V0.2.1,s000037220,P2,37220,-1.0,CAPERS_COSMOS_P2_s000037220_x1d_optext.fits,None
868,CAPERS_COSMOS_V0.2.1,s000037226,P2,37226,3.61647,CAPERS_COSMOS_P2_s000037226_x1d_optext.fits,None
869,CAPERS_COSMOS_V0.2.1,s000037315,P3,37315,-1.0,CAPERS_COSMOS_P3_s000037315_x1d_optext.fits,None
870,CAPERS_COSMOS_V0.2.1,s000037317,P2,37317,5.15782,CAPERS_COSMOS_P2_s000037317_x1d.fits,None
871,CAPERS_COSMOS_V0.2.1,s000037330,P2,37330,2.09,CAPERS_COSMOS_P2_s000037330_x1d_optext.fits,None
872,CAPERS_COSMOS_V0.2.1,s000037349,P4,37349,-1.0,CAPERS_COSMOS_P4_s000037349_x1d_optext.fits,None
