               sample          id       pointing  MPT_number   z_manual  z_gaussian                                    optext
953   CAPERS_EGS_V0.2  s000028311             P5       28311   0.050000    0.051134  CAPERS_EGS_P5_s000028311_x1d_optext.fits
954   CAPERS_EGS_V0.2  s000028370             P7       28370   2.300000    2.311826  CAPERS_EGS_P7_s000028370_x1d_optext.fits
955   CAPERS_EGS_V0.2  s000028413             P5       28413   4.890000    4.888057  CAPERS_EGS_P5_s000028413_x1d_optext.fits
956   CAPERS_EGS_V0.2  s000028461             P5       28461  -1.000000   -1.000000  CAPERS_EGS_P5_s000028461_x1d_optext.fits
957   CAPERS_EGS_V0.2  s000028516             P5       28516   5.280000    5.280000  CAPERS_EGS_P5_s000028516_x1d_optext.fits
958   CAPERS_EGS_V0.2  s000028565             P5       28565  -1.000000   -1.000000  CAPERS_EGS_P5_s000028565_x1d_optext.fits
959   CAPERS_EGS_V0.2  s000028598             P7       28598   4.280465    4.294180  CAPERS_EGS_P7_s000028598_x1d_optext.fits
960   CAPERS_EGS_V0.2  s000028655             P5       28655   3.670000    3.667151  CAPERS_EGS_P5_s000028655_x1d_optext.fits
961   CAPERS_EGS_V0.2  s000028660             P7       28660   4.650791   -1.000000  CAPERS_EGS_P7_s000028660_x1d_optext.fits
962   CAPERS_EGS_V0.2  s000028725             P5       28725  -1.000000   -1.000000  CAPERS_EGS_P5_s000028725_x1d_optext.fits
963   CAPERS_EGS_V0.2  s000028737             P5       28737   3.650000    3.666962  CAPERS_EGS_P5_s000028737_x1d_optext.fits
964   CAPERS_EGS_V0.2  s000028923             P5       28923  -1.000000   -1.000000  CAPERS_EGS_P5_s000028923_x1d_optext.fits
965   CAPERS_EGS_V0.2  s000028966             P5       28966  -1.000000   -1.000000  CAPERS_EGS_P5_s000028966_x1d_optext.fits
966   CAPERS_EGS_V0.2  s000029063             P7       29063   3.280000    3.293538  CAPERS_EGS_P7_s000029063_x1d_optext.fits
967   CAPERS_EGS_V0.2  s000029245             P5       29245   2.170000    2.183253  CAPERS_EGS_P5_s000029245_x1d_optext.fits
968   CAPERS_EGS_V0.2  s000029246             P5       29246   2.149381    2.147253  CAPERS_EGS_P5_s000029246_x1d_optext.fits
969   CAPERS_EGS_V0.2  s000029371             P7       29371   2.550000    2.555569  CAPERS_EGS_P7_s000029371_x1d_optext.fits
970   CAPERS_EGS_V0.2  s000029430             P5       29430   3.734503    3.745738  CAPERS_EGS_P5_s000029430_x1d_optext.fits
971   CAPERS_EGS_V0.2  s000029495             P5       29495  -1.000000   -1.000000                                       NaN
972   CAPERS_EGS_V0.2  s000029514             P5       29514  -1.000000   -1.000000  CAPERS_EGS_P5_s000029514_x1d_optext.fits
973   CAPERS_EGS_V0.2  s000029519             P5       29519  -1.000000   -1.000000  CAPERS_EGS_P5_s000029519_x1d_optext.fits
974   CAPERS_EGS_V0.2  s000029520             P5       29520  -1.000000   -1.000000                                       NaN
975   CAPERS_EGS_V0.2  s000029536             P7       29536  -1.000000   -1.000000  CAPERS_EGS_P7_s000029536_x1d_optext.fits
976   CAPERS_EGS_V0.2  s000029603             P5       29603  -1.000000   -1.000000  CAPERS_EGS_P5_s000029603_x1d_optext.fits
977   CAPERS_EGS_V0.2  s000029728             P5       29728   2.070000    2.077240  CAPERS_EGS_P5_s000029728_x1d_optext.fits
978   CAPERS_EGS_V0.2  s000029876             P7       29876  -1.000000   -1.000000  CAPERS_EGS_P7_s000029876_x1d_optext.fits
979   CAPERS_EGS_V0.2  s000029895             P5       29895   1.400000    1.405343  CAPERS_EGS_P5_s000029895_x1d_optext.fits
980   CAPERS_EGS_V0.2  s000029968             P5       29968  -1.000000   -1.000000                                       NaN
981   CAPERS_EGS_V0.2  s000029969             P5       29969  -1.000000   -1.000000                                       NaN
982   CAPERS_EGS_V0.2  s000029982             P7       29982   2.870000    2.880743  CAPERS_EGS_P7_s000029982_x1d_optext.fits
983   CAPERS_EGS_V0.2  s000030220             P7       30220   3.116895    3.118315  CAPERS_EGS_P7_s000030220_x1d_optext.fits
984   CAPERS_EGS_V0.2  s000030381             P7       30381   1.480000    1.488530  CAPERS_EGS_P7_s000030381_x1d_optext.fits
985   CAPERS_EGS_V0.2  s000030450             P7       30450  -1.000000   -1.000000  CAPERS_EGS_P7_s000030450_x1d_optext.fits
986   CAPERS_EGS_V0.2  s000030591             P7       30591   1.740000    1.741785  CAPERS_EGS_P7_s000030591_x1d_optext.fits
987   CAPERS_EGS_V0.2  s000033935             P7       33935  -1.000000   -1.000000  CAPERS_EGS_P7_s000033935_x1d_optext.fits
988   CAPERS_EGS_V0.2  s000034198             P7       34198  -1.000000   -1.000000                                       NaN
989   CAPERS_EGS_V0.2  s000034206             P7       34206  -1.000000   -1.000000  CAPERS_EGS_P7_s000034206_x1d_optext.fits
990   CAPERS_EGS_V0.2  s000034272             P7       34272  -1.000000   -1.000000  CAPERS_EGS_P7_s000034272_x1d_optext.fits
991   CAPERS_EGS_V0.2  s000034647             P7       34647  -1.000000   -1.000000  CAPERS_EGS_P7_s000034647_x1d_optext.fits
992   CAPERS_EGS_V0.2  s000034819             P7       34819  -1.000000   -1.000000                                       NaN
993   CAPERS_EGS_V0.2  s000035335             P7       35335  -1.000000   -1.000000  CAPERS_EGS_P7_s000035335_x1d_optext.fits
994   CAPERS_EGS_V0.2  s000035442             P7       35442  -1.000000   -1.000000                                       NaN
995   CAPERS_EGS_V0.2  s000035496             P5       35496   4.823393   -1.000000  CAPERS_EGS_P5_s000035496_x1d_optext.fits
996   CAPERS_EGS_V0.2  s000035518             P7       35518   2.885921    2.889107                                       NaN
997   CAPERS_EGS_V0.2  s000035755             P5       35755   6.240000    6.246708  CAPERS_EGS_P5_s000035755_x1d_optext.fits
998   CAPERS_EGS_V0.2  s000036440             P5       36440  -1.000000   -1.000000  CAPERS_EGS_P5_s000036440_x1d_optext.fits
999   CAPERS_EGS_V0.2  s000036441             P5       36441  -1.000000   -1.000000  CAPERS_EGS_P5_s000036441_x1d_optext.fits
1000  CAPERS_EGS_V0.2  s000036490             P5       36490  -1.000000   -1.000000                                       NaN
1001  CAPERS_EGS_V0.2  s000036651             P5       36651   6.180000    6.196107  CAPERS_EGS_P5_s000036651_x1d_optext.fits
1002  CAPERS_EGS_V0.2  s000036736             P5       36736  -1.000000   -1.000000  CAPERS_EGS_P5_s000036736_x1d_optext.fits
1003  CAPERS_EGS_V0.2  s000037007             P7       37007   3.780000   -1.000000  CAPERS_EGS_P7_s000037007_x1d_optext.fits
1004  CAPERS_EGS_V0.2  s000037018             P5       37018  -1.000000   -1.000000                                       NaN
1005  CAPERS_EGS_V0.2  s000037090             P7       37090  -1.000000   -1.000000                                       NaN
1006  CAPERS_EGS_V0.2  s000037889             P5       37889  -1.000000   -1.000000                                       NaN
1007  CAPERS_EGS_V0.2  s000037891             P7       37891   6.748669    6.761626                                       NaN
1008  CAPERS_EGS_V0.2  s000037895             P5       37895  -1.000000   -1.000000  CAPERS_EGS_P5_s000037895_x1d_optext.fits
1009  CAPERS_EGS_V0.2  s000037935             P5       37935   3.452351    3.430778  CAPERS_EGS_P5_s000037935_x1d_optext.fits
1010  CAPERS_EGS_V0.2  s000037971             P5       37971  -1.000000   -1.000000                                       NaN
1011  CAPERS_EGS_V0.2  s000038014             P5       38014   7.191545   -1.000000  CAPERS_EGS_P5_s000038014_x1d_optext.fits
1012  CAPERS_EGS_V0.2  s000038103             P5       38103   4.270000    4.283143  CAPERS_EGS_P5_s000038103_x1d_optext.fits
1013  CAPERS_EGS_V0.2  s000038164             P5       38164  -1.000000   -1.000000  CAPERS_EGS_P5_s000038164_x1d_optext.fits
1014  CAPERS_EGS_V0.2  s000038189             P5       38189   3.660000    3.662937  CAPERS_EGS_P5_s000038189_x1d_optext.fits
1015  CAPERS_EGS_V0.2  s000038296             P7       38296   5.800000    5.797455  CAPERS_EGS_P7_s000038296_x1d_optext.fits
1016  CAPERS_EGS_V0.2  s000038301             P5       38301  -1.000000   -1.000000                                       NaN
1017  CAPERS_EGS_V0.2  s000038596             P5       38596  -1.000000   -1.000000                                       NaN
1018  CAPERS_EGS_V0.2  s000038768             P5       38768   2.048597    2.004763  CAPERS_EGS_P5_s000038768_x1d_optext.fits
1019  CAPERS_EGS_V0.2  s000039121             P7       39121  -1.000000   -1.000000  CAPERS_EGS_P7_s000039121_x1d_optext.fits
1020  CAPERS_EGS_V0.2  s000039192             P5       39192  -1.000000   -1.000000  CAPERS_EGS_P5_s000039192_x1d_optext.fits
1021  CAPERS_EGS_V0.2  s000039316             P7       39316   4.020000    4.023221  CAPERS_EGS_P7_s000039316_x1d_optext.fits
1022  CAPERS_EGS_V0.2  s000039534             P7       39534  -1.000000   -1.000000  CAPERS_EGS_P7_s000039534_x1d_optext.fits
1023  CAPERS_EGS_V0.2  s000039543             P5       39543  -1.000000   -1.000000  CAPERS_EGS_P5_s000039543_x1d_optext.fits
1024  CAPERS_EGS_V0.2  s000039641             P7       39641  -1.000000   -1.000000  CAPERS_EGS_P7_s000039641_x1d_optext.fits
1025  CAPERS_EGS_V0.2  s000040036             P7       40036   4.230000    4.240923  CAPERS_EGS_P7_s000040036_x1d_optext.fits
1026  CAPERS_EGS_V0.2  s000040037             P5       40037  -1.000000   -1.000000  CAPERS_EGS_P5_s000040037_x1d_optext.fits
1027  CAPERS_EGS_V0.2  s000040066             P5       40066   5.220000    5.211740  CAPERS_EGS_P5_s000040066_x1d_optext.fits
1028  CAPERS_EGS_V0.2  s000040133             P7       40133  -1.000000   -1.000000  CAPERS_EGS_P7_s000040133_x1d_optext.fits
1029  CAPERS_EGS_V0.2  s000041162             P5       41162   0.986784    0.996273  CAPERS_EGS_P5_s000041162_x1d_optext.fits
1030  CAPERS_EGS_V0.2  s000041170             P5       41170  -1.000000   -1.000000  CAPERS_EGS_P5_s000041170_x1d_optext.fits
1031  CAPERS_EGS_V0.2  s000041342             P7       41342   1.681533    1.685056  CAPERS_EGS_P7_s000041342_x1d_optext.fits
1032  CAPERS_EGS_V0.2  s000041365             P7       41365  -1.000000   -1.000000                                       NaN
1033  CAPERS_EGS_V0.2  s000041778             P7       41778   5.250000    5.249674  CAPERS_EGS_P7_s000041778_x1d_optext.fits
1034  CAPERS_EGS_V0.2  s000041813             P5       41813  -1.000000   -1.000000  CAPERS_EGS_P5_s000041813_x1d_optext.fits
1035  CAPERS_EGS_V0.2  s000041871             P5       41871  -1.000000   -1.000000                                       NaN
1036  CAPERS_EGS_V0.2  s000041932             P5       41932  -1.000000   -1.000000  CAPERS_EGS_P5_s000041932_x1d_optext.fits
1037  CAPERS_EGS_V0.2  s000042125             P5       42125   6.115009    6.120030  CAPERS_EGS_P5_s000042125_x1d_optext.fits
1038  CAPERS_EGS_V0.2  s000042166             P7       42166   2.179322   -1.000000  CAPERS_EGS_P7_s000042166_x1d_optext.fits
1039  CAPERS_EGS_V0.2  s000042451             P5       42451  -1.000000   -1.000000  CAPERS_EGS_P5_s000042451_x1d_optext.fits
1040  CAPERS_EGS_V0.2  s000042566             P5       42566   4.500000    4.510925  CAPERS_EGS_P5_s000042566_x1d_optext.fits
1041  CAPERS_EGS_V0.2  s000042597             P5       42597  -1.000000   -1.000000                                       NaN
1042  CAPERS_EGS_V0.2  s000042841             P5       42841  -1.000000   -1.000000  CAPERS_EGS_P5_s000042841_x1d_optext.fits
1043  CAPERS_EGS_V0.2  s000042967             P5       42967  -1.000000   -1.000000  CAPERS_EGS_P5_s000042967_x1d_optext.fits
1044  CAPERS_EGS_V0.2  s000042985             P5       42985  -1.000000   -1.000000                                       NaN
1045  CAPERS_EGS_V0.2  s000043228             P5       43228  -1.000000   -1.000000                                       NaN
1046  CAPERS_EGS_V0.2  s000043399             P5       43399  -1.000000   -1.000000  CAPERS_EGS_P5_s000043399_x1d_optext.fits
1047  CAPERS_EGS_V0.2  s000043539             P7       43539  -1.000000   -1.000000  CAPERS_EGS_P7_s000043539_x1d_optext.fits
1048  CAPERS_EGS_V0.2  s000043593             P5       43593   5.681705   -1.000000                                       NaN
1049  CAPERS_EGS_V0.2  s000043669             P7       43669  -1.000000   -1.000000  CAPERS_EGS_P7_s000043669_x1d_optext.fits
1050  CAPERS_EGS_V0.2  s000044405             P5       44405  -1.000000   -1.000000                                       NaN
1051  CAPERS_EGS_V0.2  s000044453             P7       44453  -1.000000   -1.000000                                       NaN
1052  CAPERS_EGS_V0.2  s000044535             P5       44535  -1.000000   -1.000000                                       NaN
1053  CAPERS_EGS_V0.2  s000044558             P5       44558  -1.000000   -1.000000  CAPERS_EGS_P5_s000044558_x1d_optext.fits
1054  CAPERS_EGS_V0.2  s000044827             P5       44827   5.230000    5.238597  CAPERS_EGS_P5_s000044827_x1d_optext.fits
1055  CAPERS_EGS_V0.2  s000044907             P7       44907  -1.000000   -1.000000                                       NaN
1056  CAPERS_EGS_V0.2  s000044933             P5       44933   5.256597    5.164591                                       NaN
1057  CAPERS_EGS_V0.2  s000044970             P7       44970  -1.000000   -1.000000  CAPERS_EGS_P7_s000044970_x1d_optext.fits
1058  CAPERS_EGS_V0.2  s000045013             P5       45013  -1.000000   -1.000000                                       NaN
1059  CAPERS_EGS_V0.2  s000045072             P7       45072  -1.000000   -1.000000                                       NaN
1060  CAPERS_EGS_V0.2  s000045212             P7       45212   4.728808   -1.000000  CAPERS_EGS_P7_s000045212_x1d_optext.fits
1061  CAPERS_EGS_V0.2  s000045430             P7       45430   4.483183    4.487982  CAPERS_EGS_P7_s000045430_x1d_optext.fits
1062  CAPERS_EGS_V0.2  s000045561             P7       45561  -1.000000   -1.000000  CAPERS_EGS_P7_s000045561_x1d_optext.fits
1063  CAPERS_EGS_V0.2  s000045998             P5       45998   3.780000    3.786435  CAPERS_EGS_P5_s000045998_x1d_optext.fits
1064  CAPERS_EGS_V0.2  s000046097             P7       46097  -1.000000   -1.000000                                       NaN
1065  CAPERS_EGS_V0.2  s000046191  MultiPointing       46191  -1.000000   -1.000000     CAPERS_EGS_s000046191_x1d_optext.fits
1066  CAPERS_EGS_V0.2  s000046191             P5       46191  -1.000000   -1.000000  CAPERS_EGS_P5_s000046191_x1d_optext.fits
1067  CAPERS_EGS_V0.2  s000046191             P7       46191  -1.000000   -1.000000  CAPERS_EGS_P7_s000046191_x1d_optext.fits
1068  CAPERS_EGS_V0.2  s000046509             P5       46509   6.730000    6.740664  CAPERS_EGS_P5_s000046509_x1d_optext.fits
1069  CAPERS_EGS_V0.2  s000047073             P5       47073  -1.000000   -1.000000  CAPERS_EGS_P5_s000047073_x1d_optext.fits
1070  CAPERS_EGS_V0.2  s000047479             P7       47479   3.758486    3.765619  CAPERS_EGS_P7_s000047479_x1d_optext.fits
1071  CAPERS_EGS_V0.2  s000047737             P5       47737  -1.000000   -1.000000                                       NaN
1072  CAPERS_EGS_V0.2  s000047833             P7       47833  -1.000000   -1.000000                                       NaN
1073  CAPERS_EGS_V0.2  s000047938             P7       47938  -1.000000   -1.000000                                       NaN
1074  CAPERS_EGS_V0.2  s000047990             P7       47990  -1.000000   -1.000000                                       NaN
1075  CAPERS_EGS_V0.2  s000048259             P5       48259   5.670000    5.674282  CAPERS_EGS_P5_s000048259_x1d_optext.fits
1076  CAPERS_EGS_V0.2  s000048433             P7       48433  -1.000000   -1.000000  CAPERS_EGS_P7_s000048433_x1d_optext.fits
1077  CAPERS_EGS_V0.2  s000048567             P7       48567  -1.000000   -1.000000                                       NaN
1078  CAPERS_EGS_V0.2  s000048634             P5       48634  -1.000000   -1.000000                                       NaN
1079  CAPERS_EGS_V0.2  s000048663             P7       48663  -1.000000   -1.000000                                       NaN
1080  CAPERS_EGS_V0.2  s000048739             P7       48739   4.504637   -1.000000  CAPERS_EGS_P7_s000048739_x1d_optext.fits
1081  CAPERS_EGS_V0.2  s000048787             P7       48787   4.659146    4.664799  CAPERS_EGS_P7_s000048787_x1d_optext.fits
1082  CAPERS_EGS_V0.2  s000048819             P7       48819  -1.000000   -1.000000                                       NaN
1083  CAPERS_EGS_V0.2  s000048851             P5       48851  -1.000000   -1.000000  CAPERS_EGS_P5_s000048851_x1d_optext.fits
1084  CAPERS_EGS_V0.2  s000048891             P7       48891  -1.000000   -1.000000                                       NaN
1085  CAPERS_EGS_V0.2  s000048921             P5       48921  -1.000000   -1.000000                                       NaN
1086  CAPERS_EGS_V0.2  s000048989             P5       48989   3.460000    3.449047  CAPERS_EGS_P5_s000048989_x1d_optext.fits
1087  CAPERS_EGS_V0.2  s000049059             P7       49059   5.237906    5.116217                                       NaN
1088  CAPERS_EGS_V0.2  s000049092             P5       49092  -1.000000   -1.000000                                       NaN
1089  CAPERS_EGS_V0.2  s000049231             P7       49231  -1.000000   -1.000000                                       NaN
1090  CAPERS_EGS_V0.2  s000049249             P5       49249   4.995225   -1.000000  CAPERS_EGS_P5_s000049249_x1d_optext.fits
1091  CAPERS_EGS_V0.2  s000049254             P7       49254  -1.000000   -1.000000                                       NaN
1092  CAPERS_EGS_V0.2  s000049291             P7       49291   5.252549    5.246326                                       NaN
