ID,ra,dec,z_med,z_UNICORN,flux_F277W,MSA_weight,pointing,n_nods_vis1,n_nods_vis2,n_nods_vis3,eff_exp_time,shutter_centering
19360,214.8820601,52.8211126,,1.27,26.249,4,[4],[0],[6],[0],5689.6671,['Midpoint']
19474,214.8835603,52.821667,,1.27,26.558,4,[4],[0],[0],[6],5689.6671,['Midpoint']
84429,214.8013156,52.8281597,,1.27,27.822,4,[4],[6],[0],[0],5689.6671,['Midpoint']
37895,214.8605931,52.7639814,,1.27,27.919,4,[5],[6],[0],[0],5689.6671,['Midpoint']
14191,214.9279842,52.8867162,,1.27,25.137,4,[6],[0],[6],[0],5689.6671,['EOSA']
17021,214.941516,52.8782399,,1.27,26.226,4,[6],[2],[0],[0],1896.5557,['Midpoint']
19630,214.9403093,52.8611593,,1.27,24.258,4,[6],[6],[0],[6],11379.3342,['Midpoint']
20748,214.933382,52.8512422,,1.27,24.116,4,[6],[0],[0],[6],5689.6671,['Midpoint']
23453,214.9550342,52.8543241,,1.27,25.437,4,[7],[0],[0],[6],5689.6671,['Midpoint']
49658,214.9353519,52.8427365,,1.27,27.804,4,[7],[0],[0],[6],5689.6671,['Midpoint']
214236,215.0610673,52.9715161,,1.25,-1.0,4,[1],[0],[0],[6],5689.6671,['Midpoint']
6177,215.0160835,52.9941264,,1.24,22.062,4,[1],[6],[0],[0],5689.6671,['Midpoint']
7143,215.018333,52.9904876,,1.24,27.575,4,[1],[0],[6],[6],11379.3342,['EOSA']
9191,214.9904372,52.959836,,1.24,27.136,4,[1],[0],[6],[0],5689.6671,['Midpoint']
2503,214.9577583,52.9740753,,1.24,24.92,4,[2],[0],[0],[2],1896.5557,['Midpoint']
7453,214.950247,52.9406781,,1.24,27.424,4,[2],[2],[0],[2],3793.1114,['Midpoint']
9788,214.923724,52.9095117,,1.24,23.833,4,[3],[6],[0],[0],5689.6671,['Midpoint']
84499,214.8777175,52.8822875,,1.24,27.479,4,[3],[0],[6],[0],5689.6671,['Midpoint']
16952,214.8850222,52.8383678,,1.24,24.397,4,[4, 7],[0, 0],[6, 0],[0, 2],7586.2228,['Midpoint', 'EOSA']
64904,214.8530118,52.824535,,1.24,28.007,4,[4],[0],[6],[0],5689.6671,['Midpoint']
29514,214.8910417,52.7823314,,1.24,26.636,4,[5],[6],[0],[6],11379.3342,['EOSA']
17159,214.942685,52.878184,,1.24,27.025,4,[6],[0],[6],[0],5689.6671,['Midpoint']
20292,214.957704,52.870701,,1.24,27.907,4,[6],[0],[6],[0],5689.6671,['Midpoint']
21737,214.9364735,52.8489586,,1.24,26.943,4,[6],[0],[6],[0],5689.6671,['Midpoint']
29151,214.9905616,52.8544556,,1.24,25.018,4,[6],[0],[0],[6],5689.6671,['Midpoint']
29876,214.9249382,52.8049639,,1.24,27.319,4,[7],[0],[2],[0],1896.5557,['Midpoint']
64230,214.8999388,52.8544331,,1.24,27.718,4,[7],[0],[6],[0],5689.6671,['Midpoint']
214952,215.0583099,52.9738612,,1.21,-1.0,4,[1],[0],[6],[0],5689.6671,['Midpoint']
5833,214.9657381,52.9606282,,1.21,23.839,4,[2],[4],[0],[0],3793.1114,['Midpoint']
224120,214.9905801,52.9726747,,1.21,-1.0,4,[2],[6],[0],[6],11379.3342,['Midpoint']
20517,214.9670983,52.8763549,,1.21,26.739,4,[3],[0],[6],[0],5689.6671,['EOSA']
211229,214.9579943,52.8824734,,1.21,-1.0,4,[3],[0],[0],[6],5689.6671,['Midpoint']
8731,214.8424539,52.8567363,,1.21,22.537,4,[4],[6],[0],[0],5689.6671,['Midpoint']
11043,214.7981411,52.8141595,,1.21,24.363,4,[4],[0],[0],[4],3793.1114,['Midpoint']
70063,214.7969903,52.863429,,1.21,28.012,4,[4],[0],[0],[6],5689.6671,['Midpoint']
15225,214.9270564,52.8791533,,1.21,27.192,4,[6],[0],[6],[0],5689.6671,['Midpoint']
30484,215.0101282,52.8624627,,1.21,27.11,4,[6],[0],[0],[6],5689.6671,['Midpoint']
215554,214.9342311,52.8885518,,1.2,-1.0,4,[3],[0],[4],[0],3793.1114,['Midpoint']
211010,214.8795036,52.8250349,,1.2,-1.0,4,[4],[0],[6],[0],5689.6671,['Midpoint']
225614,214.9013528,52.9156211,,1.19,-1.0,4,[3],[0],[0],[6],5689.6671,['Midpoint']
213117,215.07712,52.9768178,,1.18,-1.0,4,[1],[0],[5],[0],4741.38925,['EOSA']
9013,214.9252329,52.9145328,,1.18,27.763,4,[3],[0],[6],[0],5689.6671,['Midpoint']
89371,214.8953694,52.8838615,,1.18,27.698,4,[3],[4],[0],[0],3793.1114,['EOSA']
12118,214.8720594,52.8600947,,1.18,24.793,4,[4],[0],[6],[0],5689.6671,['Midpoint']
29520,214.8694413,52.7668934,,1.18,25.31,4,[5],[0],[0],[3],2844.83355,['EOSA']
52614,214.8512237,52.7894686,,1.18,27.756,4,[5],[0],[2],[0],1896.5557,['Midpoint']
216112,214.7972951,52.7945019,,1.18,-1.0,4,[5],[0],[6],[0],5689.6671,['Midpoint']
216328,214.7981306,52.7955092,,1.18,-1.0,4,[5],[6],[0],[0],5689.6671,['Midpoint']
18771,214.9479617,52.8718753,,1.18,25.126,4,[6],[6],[0],[0],5689.6671,['Midpoint']
215034,214.9593929,52.9033356,,1.17,-1.0,4,[3],[0],[6],[0],5689.6671,['EOSA']
236387,214.9468871,52.8944862,,1.16,-1.0,4,[6],[6],[0],[6],11379.3342,['Midpoint']
10488,215.051357,52.9969677,,1.15,27.008,4,[1],[6],[0],[0],5689.6671,['Midpoint']
2006,214.9463133,52.9681722,,1.15,24.017,4,[2],[0],[6],[0],5689.6671,['Midpoint']
8916,214.9395131,52.9251143,,1.15,26.507,4,[2, 3],[0, 0],[0, 0],[6, 2],7586.2228,['Midpoint', 'EOSA']
1898,214.8695639,52.9145276,,1.15,25.295,4,[3],[0],[0],[2],1896.5557,['EOSA']
6171,214.9075861,52.917599,,1.15,26.748,4,[3],[6],[0],[6],11379.3342,['Midpoint']
69935,214.8662087,52.9128187,,1.15,27.772,4,[3],[0],[6],[0],5689.6671,['Midpoint']
93538,214.9619103,52.9189296,,1.15,27.915,4,[3],[6],[0],[6],11379.3342,['Midpoint']
4367,214.8226326,52.8674668,,1.15,26.782,4,[4],[6],[6],[6],17069.0013,['Midpoint']
28565,214.856951,52.7620154,,1.15,27.405,4,[5],[6],[6],[6],17069.0013,['Midpoint']
54042,214.7952253,52.7526938,,1.15,27.865,4,[5],[6],[0],[6],11379.3342,['Midpoint']
26138,214.9929467,52.8696432,,1.15,26.635,4,[6],[0],[6],[0],5689.6671,['Midpoint']
44453,214.9045351,52.8097119,,1.15,27.927,4,[7],[0],[0],[6],5689.6671,['Midpoint']
50810,214.957898,52.8611515,,1.15,27.781,4,[7],[0],[6],[0],5689.6671,['Midpoint']
3167,214.935046,52.9543404,,1.12,27.09,4,[2],[6],[0],[0],5689.6671,['Midpoint']
8143,214.9516373,52.9377686,,1.12,27.329,4,[2],[2],[0],[0],1896.5557,['Midpoint']
8490,214.9403936,52.930055,,1.12,27.468,4,[2],[2],[0],[0],1896.5557,['Midpoint']
8633,215.0077817,52.9747856,,1.12,27.374,4,[2],[0],[0],[6],5689.6671,['Midpoint']
222966,215.00201,52.9740549,,1.12,-1.0,4,[2],[6],[0],[6],11379.3342,['Midpoint']
3228,214.8762867,52.9122397,,1.12,25.608,4,[3],[6],[0],[0],5689.6671,['Midpoint']
14274,214.9549817,52.9053578,,1.12,24.005,4,[3],[6],[6],[6],17069.0013,['Midpoint']
20113,214.9639101,52.8757482,,1.12,24.97,4,[3],[0],[0],[6],5689.6671,['Midpoint']
20844,214.9666949,52.8744878,,1.12,25.385,4,[3],[1],[0],[0],948.27785,['EOSA']
88593,214.9259207,52.9079782,,1.12,28.136,4,[3],[6],[6],[0],11379.3342,['Midpoint']
225138,214.9039055,52.9159236,,1.12,-1.0,4,[3],[0],[6],[0],5689.6671,['Midpoint']
3143,214.7874537,52.8495836,,1.12,26.288,4,[4],[0],[0],[6],5689.6671,['Midpoint']
9205,214.8466607,52.8577293,,1.12,25.821,4,[4],[6],[0],[0],5689.6671,['Midpoint']
234729,214.8071814,52.76642,,1.12,-1.0,4,[5],[0],[6],[0],5689.6671,['Midpoint']
21698,214.9879935,52.8857869,,1.12,25.202,4,[6],[6],[6],[0],11379.3342,['Midpoint']
16111,214.8981618,52.8531255,,1.12,27.129,4,[7],[0],[0],[6],5689.6671,['Midpoint']
229445,214.939848,52.9678677,,1.11,-1.0,4,[2],[0],[0],[6],5689.6671,['Midpoint']
215229,215.0616922,52.9773048,,1.1,-1.0,4,[1],[0],[6],[0],5689.6671,['Midpoint']
216106,214.992524,52.9303831,,1.1,-1.0,4,[2],[6],[6],[0],11379.3342,['EOSA']
213280,214.9523064,52.8896546,,1.1,-1.0,4,[3, 6],[6, 6],[0, 0],[0, 0],11379.3342,['Midpoint', 'Midpoint']
79210,215.0113722,52.991487,,1.09,27.777,4,[1],[0],[6],[6],11379.3342,['Midpoint']
7575,214.9368373,52.9301741,,1.09,22.906,4,[2],[0],[0],[6],5689.6671,['Midpoint']
8904,214.935246,52.9220517,,1.09,24.731,4,[2],[6],[0],[0],5689.6671,['Midpoint']
10552,214.9612748,52.9327019,,1.09,22.104,4,[2],[0],[6],[0],5689.6671,['Midpoint']
2100,214.8734396,52.9162452,,1.09,25.795,4,[3],[0],[0],[6],5689.6671,['Midpoint']
2423,214.8704291,52.9126623,,1.09,27.138,4,[3],[0],[0],[6],5689.6671,['Midpoint']
9166,214.8866302,52.8862255,,1.09,23.824,4,[3],[0],[0],[6],5689.6671,['Midpoint']
10827,214.9422367,52.9178427,,1.09,24.736,4,[3],[0],[6],[0],5689.6671,['Midpoint']
11007,214.9419632,52.9166546,,1.09,26.452,4,[3],[0],[0],[6],5689.6671,['Midpoint']
11538,214.8903015,52.8760924,,1.09,22.886,4,[3],[2],[0],[2],3793.1114,['EOSA']
16722,214.9356943,52.875504,,1.09,25.822,4,[3],[4],[0],[0],3793.1114,['EOSA']
16807,214.9322325,52.8728277,,1.09,25.101,4,[3],[0],[0],[4],3793.1114,['Midpoint']
74391,214.8675314,52.9016704,,1.09,27.875,4,[3],[6],[0],[6],11379.3342,['Midpoint']
11149,214.8766684,52.8693934,,1.09,26.659,4,[4],[6],[0],[6],11379.3342,['Midpoint']
15405,214.8510848,52.8240265,,1.09,27.417,4,[4],[0],[0],[6],5689.6671,['Midpoint']
215622,214.8557637,52.833805,,1.09,-1.0,4,[4],[4],[0],[0],3793.1114,['EOSA']
18351,214.9472691,52.8741959,,1.09,26.659,4,[6],[0],[0],[6],5689.6671,['Midpoint']
20638,214.9391437,52.8559568,,1.09,27.374,4,[6],[0],[0],[6],5689.6671,['Midpoint']
20660,214.9563797,52.8680259,,1.09,23.744,4,[6],[0],[0],[6],5689.6671,['Midpoint']
13789,214.8648012,52.8445535,,1.09,27.302,4,[7],[0],[0],[6],5689.6671,['Midpoint']
15408,214.871967,52.8386799,,1.09,23.265,4,[7],[6],[0],[0],5689.6671,['Midpoint']
53262,214.8755775,52.8082089,,1.09,27.578,4,[7],[6],[0],[6],11379.3342,['Midpoint']
97690,214.8683048,52.836384,,1.09,27.689,4,[7],[0],[0],[6],5689.6671,['Midpoint']
66064,214.872705,52.83513,,7.27,29.361,3,[4],[0],[0],[6],5689.6671,['Midpoint']
84171,214.7957879,52.8241887,,5.98,28.993,3,[4],[6],[0],[0],5689.6671,['EOSA']
88972,214.8547728,52.8565676,,4.93,28.812,3,[4],[6],[0],[0],5689.6671,['Midpoint']
80127,215.0217981,52.99635,,4.9,28.796,3,[1],[0],[6],[0],5689.6671,['Midpoint']
92068,214.8229928,52.8242183,,4.87,28.797,3,[4],[0],[0],[6],5689.6671,['Midpoint']
68836,214.9386455,52.966999,,4.84,28.758,3,[2],[6],[0],[0],5689.6671,['Midpoint']
90126,214.9639614,52.9320969,,4.84,28.847,3,[2],[0],[0],[6],5689.6671,['Midpoint']
53344,214.8866721,52.8162803,,4.66,28.744,3,[4],[0],[0],[6],5689.6671,['Midpoint']
90103,214.9347114,52.9096422,,3.49,28.52,3,[3],[0],[6],[0],5689.6671,['Midpoint']
59259,214.9035847,52.8430683,,2.68,28.421,3,[7],[6],[0],[0],5689.6671,['EOSA']
54152,214.9671582,52.8752827,,2.62,28.605,3,[3],[0],[0],[6],5689.6671,['Midpoint']
88467,215.0487167,52.995179,,2.29,28.43,3,[1],[0],[6],[0],5689.6671,['EOSA']
88759,214.8969228,52.8889599,,2.23,28.343,3,[3],[3],[0],[0],2844.83355,['EOSA']
63805,214.8484617,52.8166327,,1.9,28.47,3,[4],[0],[4],[0],3793.1114,['Midpoint']
89154,214.8570884,52.8658296,,1.75,28.317,3,[4],[0],[4],[0],3793.1114,['EOSA']
36817,215.011212,52.8686341,,1.72,28.271,3,[6],[0],[0],[6],5689.6671,['Midpoint']
79087,215.0161774,52.9951841,,1.69,28.715,3,[1],[0],[6],[0],5689.6671,['Midpoint']
73155,214.8689571,52.9071337,,1.36,28.101,3,[3],[6],[0],[0],5689.6671,['Midpoint']
87576,215.0509044,52.998398,,1.09,28.042,3,[1],[0],[0],[6],5689.6671,['Midpoint']
230687,214.7880602,52.8572795,,1.09,-1.0,3,[4],[0],[6],[0],5689.6671,['EOSA']
215862,215.0013232,52.9382387,,1.08,-1.0,3,[2],[0],[0],[6],5689.6671,['Midpoint']
229467,214.7843316,52.8564135,,1.08,-1.0,3,[4],[0],[6],[0],5689.6671,['EOSA']
226362,214.8923703,52.9143776,,1.07,-1.0,3,[3],[0],[6],[0],5689.6671,['Midpoint']
12686,214.9715647,52.9274833,,1.06,25.538,3,[2],[0],[6],[0],5689.6671,['EOSA']
2152,214.8670471,52.9113487,,1.06,23.852,3,[3],[0],[0],[6],5689.6671,['Midpoint']
10711,214.9324593,52.9117248,,1.06,25.53,3,[3],[6],[6],[6],17069.0013,['Midpoint']
15033,214.9639034,52.906658,,1.06,26.891,3,[3],[6],[6],[0],11379.3342,['Midpoint']
63626,214.9437123,52.8838655,,1.06,27.799,3,[3],[0],[0],[6],5689.6671,['Midpoint']
86601,214.9306799,52.9149981,,1.06,27.691,3,[3],[0],[0],[6],5689.6671,['Midpoint']
4029,214.8172516,52.8655892,,1.06,26.791,3,[4],[0],[6],[0],5689.6671,['Midpoint']
4675,214.8172222,52.8618759,,1.06,26.891,3,[4],[6],[0],[0],5689.6671,['Midpoint']
8997,214.8443125,52.856888,,1.06,25.814,3,[4],[0],[6],[4],9482.7785,['Midpoint']
12675,214.8797523,52.8624921,,1.06,27.301,3,[4],[0],[0],[6],5689.6671,['Midpoint']
15695,214.8707391,52.836174,,1.06,26.956,3,[4],[0],[0],[6],5689.6671,['Midpoint']
16422,214.8785135,52.8370601,,1.06,27.41,3,[4],[6],[0],[0],5689.6671,['Midpoint']
85451,214.857183,52.8658906,,1.06,28.279,3,[4],[0],[6],[0],5689.6671,['EOSA']
89680,214.8179803,52.8280908,,1.06,27.427,3,[4],[0],[0],[4],3793.1114,['EOSA']
20346,214.7960516,52.7554112,,1.06,26.653,3,[5],[0],[6],[0],5689.6671,['Midpoint']
20435,214.7996546,52.7575755,,1.06,26.592,3,[5],[6],[0],[6],11379.3342,['Midpoint']
17080,214.9144446,52.8587467,,1.06,27.751,3,[6],[0],[0],[6],5689.6671,['EOSA']
18572,214.933779,52.8631552,,1.06,27.4,3,[6],[0],[6],[0],5689.6671,['Midpoint']
13630,214.8664508,52.8465706,,1.06,24.025,3,[7],[0],[6],[0],5689.6671,['Midpoint']
14033,214.8875628,52.8592286,,1.06,26.266,3,[7],[0],[0],[6],5689.6671,['Midpoint']
223992,215.0471437,53.0119735,,1.04,-1.0,3,[1],[0],[6],[0],5689.6671,['Midpoint']
208201,214.9377247,52.8503128,,1.04,-1.0,3,[7],[0],[0],[6],5689.6671,['Midpoint']
4208,215.0207072,53.0087209,,1.03,26.281,3,[1],[6],[0],[0],5689.6671,['Midpoint']
8458,215.0442868,53.0016235,,1.03,26.541,3,[1],[6],[0],[0],5689.6671,['Midpoint']
221301,215.0546966,53.003118,,1.03,-1.0,3,[1],[0],[6],[0],5689.6671,['Midpoint']
83929,214.8774741,52.8838987,,1.03,27.815,3,[3],[6],[0],[0],5689.6671,['Midpoint']
8996,214.8442801,52.8570155,,1.03,25.399,3,[4],[0],[4],[6],9482.7785,['Midpoint']
81351,214.8436175,52.8666528,,1.03,27.898,3,[4],[0],[6],[0],5689.6671,['Midpoint']
23500,214.8775706,52.7990407,,1.03,24.407,3,[5],[0],[0],[6],5689.6671,['EOSA']
26721,214.9698384,52.8506717,,1.03,27.213,3,[6],[0],[6],[0],5689.6671,['Midpoint']
21094,214.8882214,52.8175909,,1.03,24.991,3,[7],[0],[0],[6],5689.6671,['Midpoint']
23000,214.954894,52.8563306,,1.03,26.418,3,[7],[0],[6],[0],5689.6671,['Midpoint']
237795,214.9985343,52.9557693,,1.02,-1.0,3,[2],[6],[0],[6],11379.3342,['Midpoint']
224070,214.8147584,52.8474094,,1.02,-1.0,3,[4],[0],[6],[0],5689.6671,['Midpoint']
236466,214.9623087,52.9067534,,1.0,-1.0,3,[3],[0],[0],[6],5689.6671,['Midpoint']
36736,214.8726907,52.7700451,,1.0,27.738,3,[5],[0],[6],[0],5689.6671,['Midpoint']
23199,214.9992569,52.8868556,,1.0,27.403,3,[6],[0],[0],[6],5689.6671,['Midpoint']
30076,214.9958079,52.8542061,,1.0,22.663,3,[6],[2],[2],[2],5689.6671,['Midpoint']
95949,214.927561,52.8859348,,1.0,27.871,3,[6],[6],[0],[0],5689.6671,['Midpoint']
21945,214.8978708,52.820567,,1.0,24.695,3,[7],[2],[0],[2],3793.1114,['EOSA']
236418,215.0834118,52.9915137,,0.98,-1.0,3,[1],[6],[6],[6],17069.0013,['Midpoint']
4452,215.008237,52.9980674,,0.97,22.481,3,[1],[0],[0],[6],5689.6671,['Midpoint']
6711,215.0230788,52.9961628,,0.97,26.924,3,[1],[0],[0],[6],5689.6671,['Midpoint']
82774,214.9891571,52.9660525,,0.97,28.403,3,[1],[0],[4],[6],9482.7785,['Midpoint']
212581,215.067674,52.967697,,0.97,-1.0,3,[1],[0],[6],[0],5689.6671,['Midpoint']
2511,214.9333839,52.9566008,,0.97,23.364,3,[2],[0],[6],[0],5689.6671,['Midpoint']
212798,215.0063459,52.925054,,0.97,-1.0,3,[2],[0],[0],[6],5689.6671,['Midpoint']
236624,214.9948548,52.9327082,,0.97,-1.0,3,[2],[6],[0],[6],11379.3342,['Midpoint']
3010,214.8758262,52.9132778,,0.97,27.817,3,[3],[2],[2],[2],5689.6671,['EOSA']
10429,214.8649937,52.8654168,,0.97,26.66,3,[4],[0],[0],[6],5689.6671,['Midpoint']
215002,214.8550847,52.8298147,,0.97,-1.0,3,[4],[6],[6],[6],17069.0013,['Midpoint']
28923,214.8912598,52.7850508,,0.97,27.086,3,[5],[6],[0],[0],5689.6671,['Midpoint']
41162,214.8311788,52.7500438,,0.97,27.186,3,[5],[6],[0],[6],11379.3342,['Midpoint']
205934,214.8865492,52.8023468,,0.97,-1.0,3,[5],[0],[6],[0],5689.6671,['Midpoint']
26976,214.9782976,52.8554958,,0.97,24.673,3,[6],[6],[6],[6],17069.0013,['Midpoint']
27691,215.0025176,52.8690647,,0.97,25.684,3,[6],[0],[0],[6],5689.6671,['Midpoint']
46097,214.8905714,52.8033945,,0.97,27.407,3,[7],[4],[4],[4],11379.3342,['EOSA']
220182,215.063515,53.0037935,,0.96,-1.0,3,[1],[0],[0],[6],5689.6671,['Midpoint']
215508,214.9370044,52.8909635,,0.96,-1.0,3,[3],[6],[0],[6],11379.3342,['Midpoint']
220830,215.0746419,53.0126111,,0.95,-1.0,3,[1],[0],[6],[0],5689.6671,['Midpoint']
3578,215.0070533,53.0028125,,0.94,26.444,3,[1],[0],[2],[0],1896.5557,['EOSA']
236229,215.0572277,52.9700807,,0.94,-1.0,3,[1],[6],[6],[0],11379.3342,['Midpoint']
1937,214.9338143,52.9600511,,0.94,27.193,3,[2],[6],[6],[0],11379.3342,['Midpoint']
215990,215.0246729,52.9551954,,0.94,-1.0,3,[2],[0],[6],[0],5689.6671,['Midpoint']
4407,214.8820293,52.9094268,,0.94,26.536,3,[3],[6],[0],[0],5689.6671,['Midpoint']
12016,214.8267905,52.8281829,,0.94,22.796,3,[4],[6],[6],[0],11379.3342,['Midpoint']
14275,214.8312481,52.8174904,,0.94,26.271,3,[4],[0],[0],[6],5689.6671,['Midpoint']
19000,214.9284444,52.856409,,0.94,27.528,3,[6],[0],[0],[6],5689.6671,['Midpoint']
217174,215.0748135,52.9962716,,0.92,-1.0,3,[1],[6],[0],[6],11379.3342,['EOSA']
220633,215.0728112,53.0125141,,0.92,-1.0,3,[1],[0],[0],[6],5689.6671,['Midpoint']
220708,215.0079527,52.9661619,,0.91,-1.0,3,[1],[0],[0],[6],5689.6671,['Midpoint']
948,214.8663755,52.9174081,,0.91,25.796,3,[3],[0],[6],[0],5689.6671,['Midpoint']
8732,214.8487016,52.861399,,0.91,26.116,3,[4],[0],[6],[0],5689.6671,['Midpoint']
9300,214.8471719,52.857835,,0.91,27.179,3,[4],[0],[6],[0],5689.6671,['Midpoint']
14990,214.8500939,52.8260989,,0.91,26.242,3,[4],[6],[0],[0],5689.6671,['EOSA']
219749,214.863223,52.8594465,,0.91,-1.0,3,[4],[0],[0],[6],5689.6671,['Midpoint']
207404,214.8235231,52.7669601,,0.91,-1.0,3,[5],[0],[6],[0],5689.6671,['Midpoint']
21384,214.9219001,52.8403613,,0.91,24.266,3,[6],[6],[0],[0],5689.6671,['Midpoint']
218578,215.0755467,53.0043504,,0.88,-1.0,3,[1],[6],[0],[0],5689.6671,['Midpoint']
2773,214.9348054,52.9562714,,0.88,26.464,3,[2],[6],[0],[0],5689.6671,['Midpoint']
3531,214.9394971,52.955323,,0.88,27.234,3,[2],[0],[6],[0],5689.6671,['Midpoint']
12577,214.9641308,52.9229566,,0.88,26.505,3,[2],[0],[0],[6],5689.6671,['Midpoint']
4521,214.9030023,52.9232308,,0.88,22.571,3,[3],[0],[6],[0],5689.6671,['Midpoint']
16244,214.9412442,52.8827317,,0.88,27.081,3,[3],[6],[4],[0],9482.7785,['Midpoint']
10956,214.8043968,52.8191606,,0.88,25.994,3,[4],[0],[0],[6],5689.6671,['Midpoint']
83095,214.7973848,52.8289266,,0.88,28.004,3,[4],[6],[6],[6],17069.0013,['Midpoint']
224816,214.8153275,52.8485588,,0.88,-1.0,3,[4],[6],[0],[6],11379.3342,['EOSA']
14771,214.7969088,52.7896985,,0.88,27.402,3,[5],[0],[6],[0],5689.6671,['Midpoint']
29519,214.8692841,52.7667889,,0.88,25.851,3,[5],[6],[0],[0],5689.6671,['Midpoint']
213806,214.9519768,52.891482,,0.88,-1.0,3,[6],[0],[6],[6],11379.3342,['Midpoint']
53624,214.867352,52.8031818,,0.88,27.935,3,[7],[4],[6],[6],15172.4456,['Midpoint']
223930,214.9947035,52.9746939,,0.87,-1.0,3,[1],[0],[6],[0],5689.6671,['EOSA']
238396,215.0519751,53.0035564,,0.87,-1.0,3,[1],[6],[0],[0],5689.6671,['Midpoint']
229561,214.7865566,52.8599645,,0.87,-1.0,3,[4],[0],[0],[6],5689.6671,['Midpoint']
211824,214.9612057,52.8877842,,0.86,-1.0,3,[3, 6],[0, 6],[6, 0],[0, 0],11379.3342,['Midpoint', 'Midpoint']
212755,215.0516633,52.9572955,,0.85,-1.0,3,[1],[2],[2],[2],5689.6671,['Midpoint']
236940,215.0201717,52.9564763,,0.85,-1.0,3,[1],[0],[6],[0],5689.6671,['Midpoint']
1906,214.9396578,52.9643009,,0.85,27.556,3,[2],[6],[0],[0],5689.6671,['Midpoint']
65277,214.8731053,52.8377794,,0.85,27.939,3,[4],[0],[0],[6],5689.6671,['Midpoint']
74228,214.7888093,52.8465663,,0.85,28.008,3,[4],[0],[2],[0],1896.5557,['EOSA']
21471,214.8512314,52.7897761,,0.85,27.141,3,[5],[0],[6],[0],5689.6671,['Midpoint']
41306,214.9699518,52.849133,,0.85,27.711,3,[6],[0],[0],[6],5689.6671,['Midpoint']
18437,214.9044339,52.843196,,0.85,26.51,3,[7],[0],[0],[5],4741.38925,['EOSA']
19642,214.9172858,52.8450013,,0.85,27.865,3,[7],[0],[0],[6],5689.6671,['Midpoint']
224595,215.0408886,53.0107758,,0.84,-1.0,3,[1],[0],[0],[6],5689.6671,['Midpoint']
213138,215.0804879,52.9794086,,0.83,-1.0,3,[1],[6],[0],[0],5689.6671,['Midpoint']
218857,215.0059654,52.9568308,,0.83,-1.0,3,[1],[0],[0],[2],1896.5557,['Midpoint']
209993,215.0247852,52.923983,,0.83,-1.0,3,[2],[0],[0],[6],5689.6671,['Midpoint']
210881,214.9651027,52.886079,,0.83,-1.0,3,[3],[5],[5],[5],14224.167749999999,['EOSA']
224024,214.9045117,52.9113931,,0.83,-1.0,3,[3],[0],[6],[0],5689.6671,['Midpoint']
7011,215.0241869,52.9952419,,0.82,26.111,3,[1],[0],[0],[6],5689.6671,['EOSA']
67719,214.9858924,53.0028104,,0.82,27.944,3,[1],[0],[2],[0],1896.5557,['EOSA']
4595,214.8103393,52.8574291,,0.82,27.199,3,[4],[0],[6],[0],5689.6671,['Midpoint']
12122,214.8211939,52.823967,,0.82,25.625,3,[4],[6],[0],[0],5689.6671,['Midpoint']
14814,214.7948481,52.7878948,,0.82,26.841,3,[5],[0],[6],[6],11379.3342,['Midpoint']
28725,214.860026,52.7635809,,0.82,26.882,3,[5],[0],[4],[0],3793.1114,['Midpoint']
56459,214.8570083,52.8019474,,0.82,27.081,3,[5],[0],[0],[6],5689.6671,['EOSA']
21006,214.9223925,52.8423307,,0.82,25.75,3,[7],[6],[0],[0],5689.6671,['Midpoint']
61937,214.9165921,52.8598397,,0.82,27.696,3,[7],[6],[0],[0],5689.6671,['Midpoint']
87704,214.8774173,52.8753587,,9.13,29.766,2,[3],[0],[0],[6],5689.6671,['Midpoint']
59417,214.8636834,52.8151648,,4.78,28.864,2,[4],[0],[0],[6],5689.6671,['Midpoint']
96728,214.8822094,52.8518842,,4.69,28.849,2,[4],[0],[6],[0],5689.6671,['Midpoint']
91746,214.879468,52.8697144,,3.91,28.849,2,[4],[0],[6],[0],5689.6671,['Midpoint']
54816,215.0808743,52.9570825,,3.82,28.911,2,[1],[0],[6],[0],5689.6671,['Midpoint']
88300,214.9365697,52.916114,,3.73,28.673,2,[3],[6],[0],[1],6637.944949999999,['EOSA']
74978,214.9510783,52.9598753,,3.7,28.659,2,[2],[0],[0],[6],5689.6671,['Midpoint']
90996,214.8298606,52.8322948,,3.4,28.583,2,[4],[4],[6],[0],9482.7785,['Midpoint']
42652,215.0142044,52.8834798,,3.1,28.556,2,[6],[0],[0],[6],5689.6671,['Midpoint']
97519,214.9644654,52.9075859,,3.04,28.514,2,[3],[6],[0],[0],5689.6671,['Midpoint']
50190,214.952563,52.8560964,,2.62,28.587,2,[6],[6],[6],[6],17069.0013,['Midpoint']
84011,214.9339249,52.9203454,,1.87,28.504,2,[2],[4],[4],[0],7586.2228,['Midpoint']
94170,214.828531,52.8217002,,1.66,28.268,2,[4],[2],[0],[0],1896.5557,['EOSA']
55945,214.964182,52.8769756,,1.57,28.241,2,[3],[0],[0],[6],5689.6671,['Midpoint']
76646,215.0232085,53.0065673,,1.54,28.225,2,[1],[6],[0],[0],5689.6671,['Midpoint']
56787,215.0245115,52.9216194,,1.33,28.192,2,[2],[0],[6],[0],5689.6671,['EOSA']
47002,214.9405864,52.8408905,,1.27,28.171,2,[6],[0],[6],[0],5689.6671,['Midpoint']
89178,214.9452215,52.9199327,,1.21,28.225,2,[3],[0],[6],[0],5689.6671,['Midpoint']
