file,z
CAPERS_EGS_P7_s000065591_x1d.fits,nan
CAPERS_EGS_P7_s000013681_x1d.fits,2.9099477221285373
CAPERS_EGS_P7_s000021174_x1d.fits,nan
CAPERS_EGS_P7_s000030381_x1d.fits,1.4804216359022386
CAPERS_EGS_P7_s000202624_x1d.fits,nan
CAPERS_EGS_P7_s000203180_x1d.fits,nan
CAPERS_EGS_P7_s000017993_x1d.fits,1.7125849513841915
CAPERS_EGS_P7_s000016757_x1d.fits,nan
CAPERS_EGS_P7_s000020217_x1d.fits,3.009233874333745
CAPERS_EGS_P7_s000041365_x1d.fits,nan
CAPERS_EGS_P7_s000044453_x1d.fits,nan
CAPERS_EGS_P7_s000019911_x1d.fits,3.261831820928413
CAPERS_EGS_P7_s000201389_x1d.fits,1.6419328767752366
CAPERS_EGS_P7_s000049254_x1d.fits,nan
CAPERS_EGS_P7_s000060665_x1d.fits,nan
CAPERS_EGS_P7_s000058057_x1d.fits,nan
CAPERS_EGS_P7_s000094311_x1d.fits,3.329001705548067
CAPERS_EGS_P7_s000030591_x1d.fits,1.741751043244658
CAPERS_EGS_P7_s000096035_x1d.fits,5.070596205830374
CAPERS_EGS_P7_s000023453_x1d.fits,nan
CAPERS_EGS_P7_s000207541_x1d.fits,nan
CAPERS_EGS_P7_s000016435_x1d.fits,1.5665229110153986
CAPERS_EGS_P7_s000057637_x1d.fits,nan
