file,z
CAPERS_UDS_P2_s000014360_x1d.fits,nan
CAPERS_UDS_P2_s000137874_x1d.fits,nan
CAPERS_UDS_P2_s000134188_x1d.fits,nan
CAPERS_UDS_P2_s000133993_x1d.fits,nan
CAPERS_UDS_P2_s000140312_x1d.fits,nan
CAPERS_UDS_P2_s000010997_x1d.fits,5.151647624420208
CAPERS_UDS_P2_s000127612_x1d.fits,nan
CAPERS_UDS_P2_s000135500_x1d.fits,nan
CAPERS_UDS_P2_s000134684_x1d.fits,nan
CAPERS_UDS_P2_s000008993_x1d.fits,nan
CAPERS_UDS_P2_s000150146_x1d.fits,nan
CAPERS_UDS_P2_s000015322_x1d.fits,3.7027125657195095
CAPERS_UDS_P2_s000150311_x1d.fits,4.635515175522527
CAPERS_UDS_P2_s000012161_x1d.fits,1.0885471162065108
CAPERS_UDS_P2_s000007541_x1d.fits,nan
CAPERS_UDS_P2_s000009082_x1d.fits,3.5561666952188684
CAPERS_UDS_P2_s000013192_x1d.fits,nan
CAPERS_UDS_P2_s000005752_x1d.fits,nan
CAPERS_UDS_P2_s000011655_x1d.fits,3.501445217501658
CAPERS_UDS_P2_s000005657_x1d.fits,3.595178840687491
CAPERS_UDS_P2_s000133406_x1d.fits,1.772025726787673
CAPERS_UDS_P2_s000149167_x1d.fits,3.511822334230125
CAPERS_UDS_P2_s000016560_x1d.fits,3.9879790447609187
